img1,img2,label
mini/train/3145/3145_dog_5.jpg,mini/train/1101/aug_8460_1101_dog_1.jpg,0
mini/train/4049/4049_dog_3.jpg,mini/train/75/75_dog_2.jpg,0
mini/train/4124/4124_dog_0.jpg,mini/train/4124/4124_dog_6.jpg,1
mini/train/1780/1780_dog_5.jpg,mini/train/2373/2373_dog_2_aug1.jpg,0
mini/train/4727/4727_dog_2.jpg,mini/train/2907/2907_dog_4.jpg,0
mini/train/1810/1810_dog_5.jpg,mini/train/1810/1810_dog_6.jpg,1
mini/train/2686/2686_dog_4.jpg,mini/train/2686/2686_dog_5.jpg,1
mini/train/696/696_dog_2.jpg,mini/train/5681/5681_dog_0.jpg,0
mini/train/4457/4457_dog_5.jpg,mini/train/4923/4923_dog_4.jpg,0
mini/train/922/922_dog_3.jpg,mini/train/904/904_dog_3_aug1.jpg,0
mini/train/5349/5349_dog_5.jpg,mini/train/3852/3852_dog_1.jpg,0
mini/train/418/418_dog_2.jpg,mini/train/4946/4946_dog_7.jpg,0
mini/train/3277/3277_dog_1.jpg,mini/train/3277/3277_dog_4.jpg,1
mini/train/5506/5506_dog_7.jpg,mini/train/2752/2752_dog_2.jpg,0
mini/train/5624/5624_dog_0.jpg,mini/train/3051/3051_dog_2.jpg,0
mini/train/3238/3238_dog_3.jpg,mini/train/1476/1476_dog_2.jpg,0
mini/train/1290/1290_dog_1.jpg,mini/train/4544/4544_dog_5.jpg,0
mini/train/2618/2618_dog_5.jpg,mini/train/2602/2602_dog_0.jpg,0
mini/train/3172/3172_dog_1.jpg,mini/train/3172/3172_dog_2.jpg,1
mini/train/4378/4378_dog_7.jpg,mini/train/1101/1101_dog_2.jpg,0
mini/train/2602/2602_dog_2.jpg,mini/train/3195/3195_dog_4_aug1.jpg,0
mini/train/3081/3081_dog_1.jpg,mini/train/3081/3081_dog_4.jpg,1
mini/train/4001/4001_dog_5.jpg,mini/train/4401/4401_dog_6.jpg,0
mini/train/3784/3784_dog_1_aug1.jpg,mini/train/3784/3784_dog_2_aug0.jpg,1
mini/train/463/463_dog_2.jpg,mini/train/463/463_dog_3.jpg,1
mini/train/1343/1343_dog_1_aug3.jpg,mini/train/1343/1343_dog_2.jpg,1
mini/train/5344/5344_dog_4.jpg,mini/train/5344/5344_dog_8.jpg,1
mini/train/4199/4199_dog_0.jpg,mini/train/4199/4199_dog_3.jpg,1
mini/train/321/321_dog_1_aug3.jpg,mini/train/121/121_dog_0.jpg,0
mini/train/1564/1564_dog_1_aug3.jpg,mini/train/2373/2373_dog_2_aug1.jpg,0
mini/train/5515/5515_dog_5.jpg,mini/train/3287/3287_dog_2.jpg,0
mini/train/1410/1410_dog_0.jpg,mini/train/2768/2768_dog_4.jpg,0
mini/train/4768/4768_dog_7.jpg,mini/train/5547/5547_dog_9.jpg,0
mini/train/4877/4877_dog_4.jpg,mini/train/5365/5365_dog_8.jpg,0
mini/train/705/705_dog_2.jpg,mini/train/1745/1745_dog_3_aug2.jpg,0
mini/train/4124/4124_dog_6.jpg,mini/train/5488/5488_dog_2.jpg,0
mini/train/14/14_dog_0.jpg,mini/train/4001/4001_dog_7.jpg,0
mini/train/2907/2907_dog_3.jpg,mini/train/2907/2907_dog_5.jpg,1
mini/train/3626/3626_dog_1.jpg,mini/train/3626/3626_dog_2.jpg,1
mini/train/617/617_dog_0.jpg,mini/train/3564/3564_dog_3.jpg,0
mini/train/428/428_dog_1.jpg,mini/train/283/283_dog_3_aug1.jpg,0
mini/train/1727/1727_dog_1.jpg,mini/train/1727/1727_dog_1_aug3.jpg,1
mini/train/4923/4923_dog_3.jpg,mini/train/3705/3705_dog_0.jpg,0
mini/train/3616/3616_dog_1.jpg,mini/train/4214/4214_dog_3.jpg,0
mini/train/1268/1268_dog_0_aug1.jpg,mini/train/1268/1268_dog_1_aug3.jpg,1
mini/train/112/aug_6858_aug_5094_112_dog_0.jpg,mini/train/2931/2931_dog_3.jpg,0
mini/train/3452/3452_dog_1.jpg,mini/train/3452/3452_dog_2.jpg,1
mini/train/3173/3173_dog_0.jpg,mini/train/3173/3173_dog_5_aug1.jpg,1
mini/train/5680/5680_dog_7.jpg,mini/train/53/53_dog_1_aug2.jpg,0
mini/train/5122/5122_dog_13.jpg,mini/train/5122/5122_dog_8.jpg,1
mini/train/1217/1217_dog_1_aug2.jpg,mini/train/3926/3926_dog_2_aug0.jpg,0
mini/train/4830/4830_dog_0_aug3.jpg,mini/train/4830/4830_dog_1.jpg,1
mini/train/992/992_dog_3.jpg,mini/train/3928/3928_dog_5.jpg,0
mini/train/5637/5637_dog_0.jpg,mini/train/3022/3022_dog_0.jpg,0
mini/train/798/798_dog_2.jpg,mini/train/2169/2169_dog_2.jpg,0
mini/train/3082/3082_dog_4.jpg,mini/train/1083/aug_5877_1083_dog_2.jpg,0
mini/train/53/53_dog_2_aug3.jpg,mini/train/4454/4454_dog_6.jpg,0
mini/train/2387/2387_dog_2.jpg,mini/train/2387/2387_dog_3.jpg,1
mini/train/2169/2169_dog_2.jpg,mini/train/1708/1708_dog_1.jpg,0
mini/train/2674/2674_dog_3_aug0.jpg,mini/train/2674/2674_dog_5.jpg,1
mini/train/5819/5819_dog_6.jpg,mini/train/1684/1684_dog_2.jpg,0
mini/train/120/120_dog_3.jpg,mini/train/4951/4951_dog_3.jpg,0
mini/train/3022/3022_dog_1.jpg,mini/train/3287/3287_dog_1.jpg,0
mini/train/5166/5166_dog_4.jpg,mini/train/5166/5166_dog_7.jpg,1
mini/train/2599/2599_dog_0.jpg,mini/train/3063/3063_dog_3.jpg,0
mini/train/5122/5122_dog_6.jpg,mini/train/3003/3003_dog_3.jpg,0
mini/train/927/927_dog_2_aug2.jpg,mini/train/927/927_dog_3.jpg,1
mini/train/1727/1727_dog_2.jpg,mini/train/3691/3691_dog_2.jpg,0
mini/train/2104/2104_dog_1_aug3.jpg,mini/train/4951/4951_dog_3.jpg,0
mini/train/75/75_dog_1_aug0.jpg,mini/train/75/75_dog_3_aug1.jpg,1
mini/train/381/381_dog_2.jpg,mini/train/5122/5122_dog_5.jpg,0
mini/train/1099/aug_4546_1099_dog_1.jpg,mini/train/4878/4878_dog_2.jpg,0
mini/train/4951/4951_dog_2.jpg,mini/train/4951/4951_dog_5.jpg,1
mini/train/2169/2169_dog_0.jpg,mini/train/2169/2169_dog_4.jpg,1
mini/train/4768/4768_dog_5.jpg,mini/train/2199/2199_dog_4.jpg,0
mini/train/131/131_dog_0_aug2.jpg,mini/train/131/131_dog_1.jpg,1
mini/train/779/779_dog_0.jpg,mini/train/779/779_dog_3_aug2.jpg,1
mini/train/434/434_dog_3.jpg,mini/train/5519/5519_dog_0.jpg,0
mini/train/4705/4705_dog_3.jpg,mini/train/1605/1605_dog_3.jpg,0
mini/train/3172/3172_dog_0_aug2.jpg,mini/train/3172/3172_dog_1.jpg,1
mini/train/560/560_dog_3.jpg,mini/train/3700/3700_dog_1.jpg,0
mini/train/4214/4214_dog_2.jpg,mini/train/5217/5217_dog_8.jpg,0
mini/train/3512/3512_dog_2.jpg,mini/train/3752/3752_dog_4.jpg,0
mini/train/993/993_dog_3.jpg,mini/train/4049/4049_dog_2.jpg,0
mini/train/5374/5374_dog_7.jpg,mini/train/2982/2982_dog_1.jpg,0
mini/train/1320/1320_dog_1.jpg,mini/train/708/708_dog_1.jpg,0
mini/train/922/922_dog_1.jpg,mini/train/5326/5326_dog_9.jpg,0
mini/train/2970/2970_dog_1.jpg,mini/train/4170/4170_dog_6.jpg,0
mini/train/1290/1290_dog_2.jpg,mini/train/4361/4361_dog_3.jpg,0
mini/train/2856/2856_dog_1.jpg,mini/train/2856/2856_dog_5.jpg,1
mini/train/2587/2587_dog_0.jpg,mini/train/5315/5315_dog_7.jpg,0
mini/train/206/206_dog_2_aug3.jpg,mini/train/206/206_dog_3.jpg,1
mini/train/1422/1422_dog_0.jpg,mini/train/1422/1422_dog_3_aug1.jpg,1
mini/train/3512/3512_dog_5_aug1.jpg,mini/train/5432/5432_dog_5.jpg,0
mini/train/3587/3587_dog_5_aug0.jpg,mini/train/572/572_dog_3_aug1.jpg,0
mini/train/3105/3105_dog_2.jpg,mini/train/4432/4432_dog_0.jpg,0
mini/train/3811/3811_dog_0.jpg,mini/train/3811/3811_dog_1.jpg,1
mini/train/4482/4482_dog_0.jpg,mini/train/4482/4482_dog_1.jpg,1
mini/train/5798/5798_dog_3_aug0.jpg,mini/train/2602/2602_dog_2.jpg,0
mini/train/4946/4946_dog_2.jpg,mini/train/828/828_dog_3_aug0.jpg,0
mini/train/1810/1810_dog_1.jpg,mini/train/1810/1810_dog_10.jpg,1
mini/train/4828/4828_dog_5.jpg,mini/train/5316/5316_dog_1.jpg,0
mini/train/941/941_dog_0_aug3.jpg,mini/train/456/456_dog_1_aug2.jpg,0
mini/train/4705/4705_dog_0.jpg,mini/train/4705/4705_dog_5.jpg,1
mini/train/3082/3082_dog_2.jpg,mini/train/3082/3082_dog_3_aug0.jpg,1
mini/train/5559/5559_dog_8.jpg,mini/train/5559/5559_dog_9.jpg,1
mini/train/581/581_dog_3.jpg,mini/train/120/120_dog_3.jpg,0
mini/train/2234/2234_dog_4.jpg,mini/train/3003/3003_dog_4.jpg,0
mini/train/649/649_dog_2.jpg,mini/train/356/356_dog_2.jpg,0
mini/train/1673/1673_dog_1_aug1.jpg,mini/train/2110/2110_dog_4.jpg,0
mini/train/1630/1630_dog_3.jpg,mini/train/3868/3868_dog_0.jpg,0
mini/train/3026/3026_dog_4.jpg,mini/train/193/193_dog_3.jpg,0
mini/train/3261/3261_dog_1.jpg,mini/train/3487/3487_dog_0_aug0.jpg,0
mini/train/5857/5857_dog_0.jpg,mini/train/4159/4159_dog_5.jpg,0
mini/train/4049/4049_dog_1.jpg,mini/train/4049/4049_dog_5.jpg,1
mini/train/5170/5170_dog_2.jpg,mini/train/5170/5170_dog_8.jpg,1
mini/train/3928/3928_dog_3.jpg,mini/train/1776/1776_dog_0.jpg,0
mini/train/5679/5679_dog_6.jpg,mini/train/4502/4502_dog_1.jpg,0
mini/train/1236/1236_dog_0_aug1.jpg,mini/train/3576/3576_dog_2_aug1.jpg,0
mini/train/3491/3491_dog_0_aug1.jpg,mini/train/4515/4515_dog_5.jpg,0
mini/train/5875/5875_dog_0.jpg,mini/train/5875/5875_dog_6.jpg,1
mini/train/4487/4487_dog_3.jpg,mini/train/4487/4487_dog_5.jpg,1
mini/train/3616/3616_dog_1.jpg,mini/train/3616/3616_dog_4_aug0.jpg,1
mini/train/696/696_dog_0_aug2.jpg,mini/train/3258/3258_dog_2.jpg,0
mini/train/5905/5905_dog_5.jpg,mini/train/989/989_dog_0_aug2.jpg,0
mini/train/4049/4049_dog_4.jpg,mini/train/3549/3549_dog_3.jpg,0
mini/train/845/845_dog_2_aug3.jpg,mini/train/3487/3487_dog_1_aug1.jpg,0
mini/train/2812/2812_dog_0.jpg,mini/train/1287/1287_dog_3_aug1.jpg,0
mini/train/5437/5437_dog_3.jpg,mini/train/347/347_dog_3.jpg,0
mini/train/3048/3048_dog_4.jpg,mini/train/428/428_dog_2_aug1.jpg,0
mini/train/5468/5468_dog_0.jpg,mini/train/5468/5468_dog_1.jpg,1
mini/train/2727/2727_dog_2_aug1.jpg,mini/train/4097/4097_dog_5.jpg,0
mini/train/456/456_dog_1.jpg,mini/train/4138/4138_dog_6.jpg,0
mini/train/2674/2674_dog_1.jpg,mini/train/1776/1776_dog_8.jpg,0
mini/train/798/798_dog_0.jpg,mini/train/798/798_dog_2_aug0.jpg,1
mini/train/3238/3238_dog_0.jpg,mini/train/775/775_dog_3_aug0.jpg,0
mini/train/827/827_dog_1.jpg,mini/train/1926/1926_dog_0.jpg,0
mini/train/3564/3564_dog_1.jpg,mini/train/4461/4461_dog_2.jpg,0
mini/train/185/185_dog_3_aug0.jpg,mini/train/303/303_dog_2.jpg,0
mini/train/1236/1236_dog_2.jpg,mini/train/3307/3307_dog_1.jpg,0
mini/train/992/992_dog_3.jpg,mini/train/4853/4853_dog_0.jpg,0
mini/train/5720/5720_dog_1.jpg,mini/train/5720/5720_dog_2.jpg,1
mini/train/1645/1645_dog_0.jpg,mini/train/3013/3013_dog_4_aug1.jpg,0
mini/train/5962/5962_dog_0.jpg,mini/train/5962/5962_dog_9.jpg,1
mini/train/2216/2216_dog_5.jpg,mini/train/3173/3173_dog_5_aug1.jpg,0
mini/train/5460/5460_dog_6.jpg,mini/train/1564/1564_dog_3.jpg,0
mini/train/3490/3490_dog_1.jpg,mini/train/1684/1684_dog_1_aug3.jpg,0
mini/train/5229/5229_dog_8.jpg,mini/train/4544/4544_dog_0.jpg,0
mini/train/1759/1759_dog_2.jpg,mini/train/59/59_dog_1_aug2.jpg,0
mini/train/3307/3307_dog_1.jpg,mini/train/2856/2856_dog_0.jpg,0
mini/train/3337/3337_dog_5.jpg,mini/train/1696/1696_dog_0.jpg,0
mini/train/5122/5122_dog_10.jpg,mini/train/5122/5122_dog_5.jpg,1
mini/train/3554/3554_dog_4.jpg,mini/train/1794/1794_dog_6.jpg,0
mini/train/358/358_dog_1.jpg,mini/train/3745/3745_dog_2.jpg,0
mini/train/411/411_dog_2.jpg,mini/train/3351/3351_dog_2_aug0.jpg,0
mini/train/1062/1062_dog_1.jpg,mini/train/3828/3828_dog_4.jpg,0
mini/train/5666/5666_dog_6.jpg,mini/train/65/65_dog_0.jpg,0
mini/train/2215/2215_dog_4.jpg,mini/train/167/167_dog_3.jpg,0
mini/train/1794/1794_dog_1.jpg,mini/train/1794/1794_dog_7.jpg,1
mini/train/3852/3852_dog_1.jpg,mini/train/3852/3852_dog_3.jpg,1
mini/train/3185/3185_dog_0_aug1.jpg,mini/train/3185/3185_dog_4.jpg,1
mini/train/2979/2979_dog_1.jpg,mini/train/4378/4378_dog_0.jpg,0
mini/train/5598/5598_dog_6.jpg,mini/train/5598/5598_dog_8.jpg,1
mini/train/5404/5404_dog_0.jpg,mini/train/5404/5404_dog_3.jpg,1
mini/train/303/303_dog_2.jpg,mini/train/3339/3339_dog_3.jpg,0
mini/train/3770/3770_dog_0.jpg,mini/train/3770/3770_dog_3_aug0.jpg,1
mini/train/3828/3828_dog_0.jpg,mini/train/3828/3828_dog_4.jpg,1
mini/train/3132/3132_dog_0.jpg,mini/train/3132/3132_dog_2_aug0.jpg,1
mini/train/1696/1696_dog_0.jpg,mini/train/2767/2767_dog_1.jpg,0
mini/train/1409/1409_dog_2_aug1.jpg,mini/train/1409/1409_dog_3_aug2.jpg,1
mini/train/3172/3172_dog_1.jpg,mini/train/2805/2805_dog_4.jpg,0
mini/train/4401/4401_dog_1.jpg,mini/train/4401/4401_dog_6.jpg,1
mini/train/2104/2104_dog_1_aug1.jpg,mini/train/1698/1698_dog_3_aug3.jpg,0
mini/train/5685/5685_dog_11.jpg,mini/train/5685/5685_dog_9.jpg,1
mini/train/4162/4162_dog_0_aug1.jpg,mini/train/4162/4162_dog_4.jpg,1
mini/train/412/412_dog_0.jpg,mini/train/412/412_dog_3.jpg,1
mini/train/2726/2726_dog_0.jpg,mini/train/1925/1925_dog_0.jpg,0
mini/train/1099/aug_5162_1099_dog_0.jpg,mini/train/5819/5819_dog_0.jpg,0
mini/train/5680/5680_dog_10.jpg,mini/train/5680/5680_dog_3.jpg,1
mini/train/1789/1789_dog_14.jpg,mini/train/1789/1789_dog_2.jpg,1
mini/train/5374/5374_dog_5.jpg,mini/train/5374/5374_dog_8.jpg,1
mini/train/3804/3804_dog_5_aug1.jpg,mini/train/3587/3587_dog_5.jpg,0
mini/train/3132/3132_dog_2_aug0.jpg,mini/train/5361/5361_dog_3.jpg,0
mini/train/1329/1329_dog_0_aug1.jpg,mini/train/5927/5927_dog_4.jpg,0
mini/train/546/546_dog_2_aug2.jpg,mini/train/546/546_dog_3.jpg,1
mini/train/2587/2587_dog_0.jpg,mini/train/2587/2587_dog_1.jpg,1
mini/train/166/166_dog_3.jpg,mini/train/4886/4886_dog_7.jpg,0
mini/train/4975/4975_dog_2.jpg,mini/train/3500/3500_dog_2.jpg,0
mini/train/5380/5380_dog_9.jpg,mini/train/4501/4501_dog_7.jpg,0
mini/train/4877/4877_dog_2.jpg,mini/train/4877/4877_dog_7.jpg,1
mini/train/4764/4764_dog_5.jpg,mini/train/5459/5459_dog_1.jpg,0
mini/train/5100/5100_dog_1.jpg,mini/train/5100/5100_dog_8.jpg,1
mini/train/434/434_dog_1.jpg,mini/train/5547/5547_dog_7.jpg,0
mini/train/375/375_dog_0_aug1.jpg,mini/train/375/375_dog_2.jpg,1
mini/train/4188/4188_dog_7.jpg,mini/train/492/492_dog_3.jpg,0
mini/train/581/581_dog_0.jpg,mini/train/581/581_dog_3_aug1.jpg,1
mini/train/4696/4696_dog_5.jpg,mini/train/1079/aug_8654_1079_dog_3.jpg,0
mini/train/3279/3279_dog_4.jpg,mini/train/2234/2234_dog_4.jpg,0
mini/train/5404/5404_dog_4.jpg,mini/train/5404/5404_dog_8.jpg,1
mini/train/1825/1825_dog_1.jpg,mini/train/833/833_dog_0.jpg,0
mini/train/5685/5685_dog_1.jpg,mini/train/5685/5685_dog_7.jpg,1
mini/train/2002/2002_dog_1.jpg,mini/train/5217/5217_dog_1.jpg,0
mini/train/327/327_dog_1.jpg,mini/train/167/167_dog_3.jpg,0
mini/train/1759/1759_dog_2_aug0.jpg,mini/train/503/503_dog_3_aug1.jpg,0
mini/train/2674/2674_dog_2.jpg,mini/train/5117/5117_dog_2.jpg,0
mini/train/4471/4471_dog_0.jpg,mini/train/5938/5938_dog_10.jpg,0
mini/train/1423/1423_dog_3_aug2.jpg,mini/train/2234/2234_dog_5.jpg,0
mini/train/2651/2651_dog_0.jpg,mini/train/3659/3659_dog_3.jpg,0
mini/train/1580/1580_dog_1_aug2.jpg,mini/train/1580/1580_dog_3.jpg,1
mini/train/503/503_dog_3.jpg,mini/train/4966/4966_dog_2.jpg,0
mini/train/4482/4482_dog_2.jpg,mini/train/995/995_dog_1.jpg,0
mini/train/66/66_dog_3.jpg,mini/train/3547/3547_dog_3.jpg,0
mini/train/4776/4776_dog_5.jpg,mini/train/5598/5598_dog_9.jpg,0
mini/train/3752/3752_dog_4.jpg,mini/train/760/760_dog_0_aug1.jpg,0
mini/train/4457/4457_dog_1.jpg,mini/train/4457/4457_dog_3.jpg,1
mini/train/708/708_dog_3_aug3.jpg,mini/train/2686/2686_dog_2_aug1.jpg,0
mini/train/3289/3289_dog_4_aug0.jpg,mini/train/2222/2222_dog_3.jpg,0
mini/train/1780/1780_dog_15.jpg,mini/train/760/760_dog_0_aug1.jpg,0
mini/train/443/443_dog_1.jpg,mini/train/3868/3868_dog_0_aug0.jpg,0
mini/train/3902/3902_dog_3.jpg,mini/train/4345/4345_dog_6.jpg,0
mini/train/4776/4776_dog_3.jpg,mini/train/5326/5326_dog_3.jpg,0
mini/train/3195/3195_dog_3_aug0.jpg,mini/train/1825/1825_dog_2.jpg,0
mini/train/3063/3063_dog_1_aug2.jpg,mini/train/828/828_dog_3_aug0.jpg,0
mini/train/1780/1780_dog_2.jpg,mini/train/1780/1780_dog_5.jpg,1
mini/train/1698/1698_dog_1_aug1.jpg,mini/train/535/535_dog_2_aug1.jpg,0
mini/train/517/517_dog_0.jpg,mini/train/517/517_dog_2.jpg,1
mini/train/1671/1671_dog_2_aug2.jpg,mini/train/1671/1671_dog_3_aug0.jpg,1
mini/train/14/14_dog_1_aug0.jpg,mini/train/14/14_dog_1_aug2.jpg,1
mini/train/1237/1237_dog_3.jpg,mini/train/1409/1409_dog_1_aug0.jpg,0
mini/train/2226/2226_dog_3.jpg,mini/train/3836/3836_dog_0.jpg,0
mini/train/2115/2115_dog_2.jpg,mini/train/2115/2115_dog_5.jpg,1
mini/train/2614/2614_dog_0.jpg,mini/train/5170/5170_dog_9.jpg,0
mini/train/5871/5871_dog_6.jpg,mini/train/5234/5234_dog_8.jpg,0
mini/train/1532/1532_dog_0.jpg,mini/train/1532/1532_dog_1.jpg,1
mini/train/3605/3605_dog_0_aug0.jpg,mini/train/75/75_dog_0.jpg,0
mini/train/2062/2062_dog_1_aug2.jpg,mini/train/2062/2062_dog_2_aug0.jpg,1
mini/train/5628/5628_dog_6.jpg,mini/train/3953/3953_dog_4.jpg,0
mini/train/1794/1794_dog_14.jpg,mini/train/1794/1794_dog_5.jpg,1
mini/train/1107/aug_9317_1107_dog_0.jpg,mini/train/3574/3574_dog_4_aug1.jpg,0
mini/train/5050/5050_dog_2.jpg,mini/train/4774/4774_dog_1.jpg,0
mini/train/5594/5594_dog_6.jpg,mini/train/5594/5594_dog_7.jpg,1
mini/train/1423/1423_dog_0.jpg,mini/train/2560/2560_dog_0_aug3.jpg,0
mini/train/1236/1236_dog_0.jpg,mini/train/3616/3616_dog_4.jpg,0
mini/train/1320/1320_dog_3_aug0.jpg,mini/train/3043/3043_dog_2.jpg,0
mini/train/2708/2708_dog_4.jpg,mini/train/1698/1698_dog_0.jpg,0
mini/train/492/492_dog_2_aug1.jpg,mini/train/2588/2588_dog_5_aug1.jpg,0
mini/train/904/904_dog_0_aug2.jpg,mini/train/904/904_dog_1.jpg,1
mini/train/5817/5817_dog_10.jpg,mini/train/5817/5817_dog_3.jpg,1
mini/train/3487/3487_dog_0.jpg,mini/train/3487/3487_dog_0_aug0.jpg,1
mini/train/3079/3079_dog_1.jpg,mini/train/4958/4958_dog_6.jpg,0
mini/train/5100/5100_dog_11.jpg,mini/train/5100/5100_dog_8.jpg,1
mini/train/4764/4764_dog_5.jpg,mini/train/5315/5315_dog_1.jpg,0
mini/train/14/14_dog_0.jpg,mini/train/14/14_dog_1.jpg,1
mini/train/443/443_dog_1_aug3.jpg,mini/train/2726/2726_dog_1.jpg,0
mini/train/2222/2222_dog_1.jpg,mini/train/2222/2222_dog_5.jpg,1
mini/train/5315/5315_dog_7.jpg,mini/train/5315/5315_dog_8.jpg,1
mini/train/5799/5799_dog_1.jpg,mini/train/1759/1759_dog_2_aug0.jpg,0
mini/train/4102/4102_dog_7.jpg,mini/train/4515/4515_dog_6.jpg,0
mini/train/3003/3003_dog_0.jpg,mini/train/3003/3003_dog_4.jpg,1
mini/train/5770/5770_dog_1.jpg,mini/train/5770/5770_dog_8.jpg,1
mini/train/3616/3616_dog_0.jpg,mini/train/2666/2666_dog_2.jpg,0
mini/train/2564/2564_dog_4_aug1.jpg,mini/train/2534/2534_dog_2_aug1.jpg,0
mini/train/5595/5595_dog_3.jpg,mini/train/5595/5595_dog_5.jpg,1
mini/train/2931/2931_dog_5.jpg,mini/train/5230/5230_dog_4.jpg,0
mini/train/4824/4824_dog_7.jpg,mini/train/1908/1908_dog_4.jpg,0
mini/train/327/327_dog_3_aug1.jpg,mini/train/4514/4514_dog_3.jpg,0
mini/train/1582/1582_dog_0.jpg,mini/train/1794/1794_dog_10.jpg,0
mini/train/5679/5679_dog_3.jpg,mini/train/5679/5679_dog_8.jpg,1
mini/train/4975/4975_dog_0.jpg,mini/train/4975/4975_dog_6.jpg,1
mini/train/3409/3409_dog_2.jpg,mini/train/535/535_dog_0_aug3.jpg,0
mini/train/2996/2996_dog_4.jpg,mini/train/2602/2602_dog_0.jpg,0
mini/train/5230/5230_dog_4.jpg,mini/train/5230/5230_dog_8.jpg,1
mini/train/1062/1062_dog_1.jpg,mini/train/1062/aug_9056_1062_dog_3.jpg,1
mini/train/4472/4472_dog_5.jpg,mini/train/500/500_dog_1_aug2.jpg,0
mini/train/14/14_dog_0.jpg,mini/train/3836/3836_dog_4.jpg,0
mini/train/3452/3452_dog_3.jpg,mini/train/1762/1762_dog_3_aug3.jpg,0
mini/train/2062/2062_dog_0.jpg,mini/train/2062/2062_dog_1_aug2.jpg,1
mini/train/3289/3289_dog_4_aug0.jpg,mini/train/1243/1243_dog_0_aug1.jpg,0
mini/train/5361/5361_dog_8.jpg,mini/train/4502/4502_dog_5_aug0.jpg,0
mini/train/3337/3337_dog_1.jpg,mini/train/3337/3337_dog_2.jpg,1
mini/train/3804/3804_dog_2.jpg,mini/train/1605/1605_dog_3.jpg,0
mini/train/5595/5595_dog_3.jpg,mini/train/3691/3691_dog_0_aug1.jpg,0
mini/train/1409/1409_dog_3_aug3.jpg,mini/train/823/823_dog_1.jpg,0
mini/train/1410/1410_dog_3.jpg,mini/train/492/492_dog_2.jpg,0
mini/train/5234/5234_dog_4.jpg,mini/train/5234/5234_dog_5.jpg,1
mini/train/708/708_dog_1.jpg,mini/train/5505/5505_dog_2.jpg,0
mini/train/5954/5954_dog_7.jpg,mini/train/3659/3659_dog_1_aug0.jpg,0
mini/train/5875/5875_dog_3.jpg,mini/train/5875/5875_dog_9.jpg,1
mini/train/5111/5111_dog_10.jpg,mini/train/5111/5111_dog_4.jpg,1
mini/train/798/798_dog_3.jpg,mini/train/5432/5432_dog_5.jpg,0
mini/train/1083/aug_5877_1083_dog_2.jpg,mini/train/1083/aug_8821_1083_dog_2.jpg,1
mini/train/3852/3852_dog_1.jpg,mini/train/3852/3852_dog_2.jpg,1
mini/train/544/544_dog_0.jpg,mini/train/544/544_dog_3.jpg,1
mini/train/1427/1427_dog_0.jpg,mini/train/1565/1565_dog_0.jpg,0
mini/train/1013/aug_3476_1013_dog_0.jpg,mini/train/929/929_dog_0_aug3.jpg,0
mini/train/993/993_dog_3.jpg,mini/train/5170/5170_dog_8.jpg,0
mini/train/428/428_dog_3_aug2.jpg,mini/train/1562/1562_dog_0_aug2.jpg,0
mini/train/5170/5170_dog_8.jpg,mini/train/5007/5007_dog_4_aug0.jpg,0
mini/train/3063/3063_dog_1_aug2.jpg,mini/train/1252/1252_dog_2_aug3.jpg,0
mini/train/986/986_dog_3.jpg,mini/train/754/754_dog_2.jpg,0
mini/train/5954/5954_dog_3.jpg,mini/train/3886/3886_dog_1.jpg,0
mini/train/5519/5519_dog_0.jpg,mini/train/5519/5519_dog_5.jpg,1
mini/train/5230/5230_dog_0.jpg,mini/train/5230/5230_dog_7.jpg,1
mini/train/2226/2226_dog_5.jpg,mini/train/1081/aug_1468_1081_dog_0.jpg,0
mini/train/2907/2907_dog_2.jpg,mini/train/2907/2907_dog_3.jpg,1
mini/train/1203/1203_dog_2_aug3.jpg,mini/train/5161/5161_dog_5.jpg,0
mini/train/2387/2387_dog_1.jpg,mini/train/3873/3873_dog_5.jpg,0
mini/train/2166/2166_dog_1.jpg,mini/train/82/82_dog_0.jpg,0
mini/train/1335/1335_dog_1.jpg,mini/train/722/722_dog_3.jpg,0
mini/train/5923/5923_dog_1.jpg,mini/train/2847/2847_dog_3.jpg,0
mini/train/2805/2805_dog_4.jpg,mini/train/75/75_dog_0_aug2.jpg,0
mini/train/1297/1297_dog_1.jpg,mini/train/559/559_dog_3.jpg,0
mini/train/5047/5047_dog_4.jpg,mini/train/3678/3678_dog_2.jpg,0
mini/train/1081/1081_dog_1.jpg,mini/train/5365/5365_dog_3.jpg,0
mini/train/1410/1410_dog_3.jpg,mini/train/2588/2588_dog_2.jpg,0
mini/train/3079/3079_dog_1.jpg,mini/train/3079/3079_dog_5_aug0.jpg,1
mini/train/2587/2587_dog_4.jpg,mini/train/3887/3887_dog_3_aug1.jpg,0
mini/train/321/321_dog_0_aug2.jpg,mini/train/2621/2621_dog_1.jpg,0
mini/train/798/798_dog_0_aug3.jpg,mini/train/798/798_dog_3.jpg,1
mini/train/1617/1617_dog_2.jpg,mini/train/4380/4380_dog_5.jpg,0
mini/train/4514/4514_dog_0.jpg,mini/train/3968/3968_dog_4.jpg,0
mini/train/5491/5491_dog_6.jpg,mini/train/131/131_dog_1_aug1.jpg,0
mini/train/5722/5722_dog_6.jpg,mini/train/3752/3752_dog_4_aug1.jpg,0
mini/train/5080/5080_dog_5.jpg,mini/train/3574/3574_dog_4.jpg,0
